
1,16807,145

1,16807,126

1,16807,2

1,16807,61

1,16807,1303

1,16807,349

1,16807,343

1,16807,408

1,16807,207

1,16807,755

2,282475249,91282

2,282475249,3613

2,282475249,147007

2,282475249,52104

2,282475249,249663

2,282475249,23135

2,282475249,1377

2,282475249,35421

2,282475249,12654

2,282475249,33077

4,1622650073,1073741823

4,1622650073,1073741823

4,1622650073,1073741823

4,1622650073,1073741823

4,1622650073,609775290

4,1622650073,1073741823

4,1622650073,1073741823

4,1622650073,1073741823

4,1622650073,1073741823

4,1622650073,278360488

4,-1049667150,1073741823

4,-1049667150,1073741823

4,-1049667150,1073741823

4,-1049667150,1073741823

4,-1049667150,1073741823

4,-1049667150,1073741823

4,-1049667150,1073741823

4,-1049667150,1073741823

4,-1049667150,655720569

4,-1049667150,329724458

4,-2099334300,352836313

4,-2099334300,1073741823

4,-2099334300,1073741823

4,-2099334300,691979937

4,-2099334300,1073741823

4,-2099334300,1073741823

4,-2099334300,159390174

4,-2099334300,1073741823

4,-2099334300,1073741823

4,-2099334300,274239991

4,96298696,122321228

4,96298696,1073741823

4,96298696,312209023

4,96298696,1073741823

4,96298696,1073741823

4,96298696,1073741823

4,96298696,1073741823

4,96298696,223557386

4,96298696,1073741823

4,96298696,466382599

4,192597392,1073741823

4,192597392,468677578

4,192597392,1073741823

4,192597392,1073741823

4,192597392,38128958

4,192597392,1073741823

4,192597392,1073741823

4,192597392,1073741823

4,192597392,1073741823

4,192597392,5610217

4,385194784,1073741823

4,385194784,1073741823

4,385194784,1073741823

4,385194784,1073741823

4,385194784,367687449

4,385194784,1073741823

4,385194784,1073741823

4,385194784,1073741823

4,385194784,1073741823

4,385194784,1073741823

4,770389568,524518811

4,770389568,1073741823

4,770389568,1073741823

4,770389568,1073741823

4,770389568,1000872345

4,770389568,717857671

4,770389568,1073741823

4,770389568,1073741823

4,770389568,1073741823

4,770389568,538812026

4,1540779136,1073741823

4,1540779136,1073741823

4,1540779136,1073741823

4,1540779136,1073741823

4,1540779136,1073741823

4,1540779136,1073741823

4,1540779136,1073741823

4,1540779136,150890265

4,1540779136,1073741823

4,1540779136,1073741823

4,-1213409024,1072635924

4,-1213409024,1073741823

4,-1213409024,1073741823

4,-1213409024,1073741823

4,-1213409024,1073741823

4,-1213409024,1073741823

4,-1213409024,1073741823

4,-1213409024,1073741823

4,-1213409024,751605024

4,-1213409024,1073741823

8,984943658,1073741823

8,984943658,1073741823

8,984943658,1073741823

8,984943658,1073741823

8,984943658,1073741823

8,984943658,1073741823

8,984943658,1073741823

8,984943658,1073741823

8,984943658,1073741823

8,984943658,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,1144108930,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,-2006749436,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,281468424,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,562936848,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,1125873696,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,-2043219904,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,208527488,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,417054976,1073741823

16,834109952,1073741823

16,834109952,1073741823

16,834109952,1073741823

16,834109952,1073741823

16,834109952,1073741823

16,834109952,1073741823

16,834109952,1073741823

16,834109952,1073741823

16,834109952,1073741823

16,834109952,1073741823

32,470211272,1073741823

32,470211272,1073741823

32,470211272,1073741823

32,470211272,1073741823

32,470211272,1073741823

32,470211272,1073741823

32,470211272,1073741823

32,470211272,1073741823

32,470211272,1073741823

32,470211272,1073741823
