
1,1,1

1,1,1

1,1,1

1,1,1

1,1,1

1,1,1

1,1,1

1,1,1

1,1,1

1,1,1

1,2,2

1,2,2

1,2,1

1,2,1

1,2,1

1,2,1

1,2,3

1,2,11

1,2,2

1,2,2

1,4,4

1,4,7

1,4,3

1,4,2

1,4,4

1,4,11

1,4,3

1,4,1

1,4,1

1,4,1

1,8,1

1,8,14

1,8,6

1,8,3

1,8,13

1,8,9

1,8,2

1,8,4

1,8,12

1,8,2

1,16,3

1,16,23

1,16,21

1,16,50

1,16,16

1,16,1

1,16,4

1,16,18

1,16,11

1,16,12

1,32,61

1,32,21

1,32,17

1,32,18

1,32,21

1,32,2

1,32,23

1,32,21

1,32,97

1,32,28

2,1,1

2,1,1

2,1,1

2,1,1

2,1,1

2,1,1

2,1,1

2,1,1

2,1,1

2,1,1

2,2,3

2,2,2

2,2,5

2,2,2

2,2,3

2,2,3

2,2,9

2,2,4

2,2,4

2,2,3

2,4,4

2,4,13

2,4,12

2,4,4

2,4,45

2,4,5

2,4,6

2,4,21

2,4,24

2,4,47

2,8,49

2,8,48

2,8,8

2,8,50

2,8,64

2,8,10

2,8,10

2,8,6

2,8,97

2,8,40

2,16,455

2,16,261

2,16,721

2,16,191

2,16,33

2,16,2

2,16,363

2,16,520

2,16,38

2,16,157

2,32,211

2,32,125

2,32,105

2,32,1994

2,32,603

2,32,931

2,32,1225

2,32,739

2,32,251

2,32,862

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,2,19

4,2,1

4,2,4

4,2,20

4,2,5

4,2,27

4,2,21

4,2,15

4,2,3

4,2,2

4,4,368

4,4,197

4,4,441

4,4,236

4,4,75

4,4,139

4,4,154

4,4,10

4,4,69

4,4,357

4,8,4462

4,8,2166

4,8,272

4,8,3232

4,8,1120

4,8,3842

4,8,12236

4,8,4637

4,8,6536

4,8,47

4,16,263576

4,16,36089

4,16,6605

4,16,59128

4,16,5242

4,16,35459

4,16,248255

4,16,19127

4,16,169971

4,16,47011

4,32,497675

4,32,3499933

4,32,582212

4,32,880626

4,32,673920

4,32,261420

4,32,1500505

4,32,1671881

4,32,529805

4,32,46580

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,2,9

8,2,356

8,2,419

8,2,218

8,2,233

8,2,76

8,2,217

8,2,565

8,2,4

8,2,442

8,4,78521

8,4,102561

8,4,15541

8,4,44732

8,4,152163

8,4,22299

8,4,2773

8,4,277491

8,4,181491

8,4,32062

8,8,41869965

8,8,17404270

8,8,33776244

8,8,41214956

8,8,17049935

8,8,6949250

8,8,23845037

8,8,17539367

8,8,25367808

8,8,9658042

8,16,127480036

8,16,1073741823

8,16,1073741823

8,16,1073741823

8,16,1073741823

8,16,509526330

8,16,1073741823

8,16,1073741823

8,16,731175679

8,16,771244598

8,32,1073741823

8,32,1073741823

8,32,1073741823

8,32,1073741823

8,32,1073741823

8,32,1073741823

8,32,1073741823

8,32,1073741823

8,32,1073741823

8,32,1073741823

16,1,1

16,1,1

16,1,1

16,1,1

16,1,1

16,1,1

16,1,1

16,1,1

16,1,1

16,1,1

16,2,38551

16,2,20208

16,2,27060

16,2,99928

16,2,193211

16,2,69375

16,2,134874

16,2,34286

16,2,43041

16,2,16831

