
2,12,13

2,12,17

2,13,37

2,13,223

2,13,165

2,13,833

2,13,73

2,13,40

2,13,136

2,13,326

2,13,147

2,13,127

2,14,216

2,14,403

2,14,41

2,14,489

2,14,344

2,14,222

2,14,60

2,14,270

2,14,67

2,14,128

2,15,195

2,15,1

2,15,47

2,15,315

2,15,258

2,15,375

2,15,2

2,15,149

2,15,20

2,15,161

2,16,171

2,16,56

2,16,87

2,16,18

2,16,29

2,16,776

2,16,409

2,16,134

2,16,1212

2,16,170

3,1,1

3,1,1

3,1,1

3,1,1

3,1,1

3,1,1

3,1,1

3,1,1

3,1,1

3,1,1

3,2,5

3,2,3

3,2,2

3,2,7

3,2,2

3,2,14

3,2,2

3,2,1

3,2,8

3,2,6

3,3,35

3,3,4

3,3,2

3,3,95

3,3,10

3,3,41

3,3,72

3,3,33

3,3,19

3,3,43

3,4,37

3,4,106

3,4,53

3,4,17

3,4,110

3,4,36

3,4,5

3,4,74

3,4,51

3,4,41

3,5,227

3,5,298

3,5,49

3,5,11

3,5,19

3,5,183

3,5,30

3,5,278

3,5,53

3,5,174

3,6,209

3,6,126

3,6,233

3,6,505

3,6,89

3,6,186

3,6,112

3,6,265

3,6,383

3,6,158

3,7,355

3,7,420

3,7,213

3,7,52

3,7,80

3,7,1083

3,7,36

3,7,909

3,7,28

3,7,304

3,8,185

3,8,295

3,8,632

3,8,33

3,8,983

3,8,142

3,8,45

3,8,574

3,8,439

3,8,310

3,9,3799

3,9,130

3,9,439

3,9,346

3,9,2082

3,9,597

3,9,1395

3,9,1299

3,9,1316

3,9,894

3,10,541

3,10,3384

3,10,1220

3,10,1656

3,10,1296

3,10,2089

3,10,790

3,10,870

3,10,674

3,10,733

3,11,3269

3,11,205

3,11,355

3,11,1513

3,11,1178

3,11,222

3,11,3922

3,11,6

3,11,56

3,11,687

3,12,212

3,12,1056

3,12,525

3,12,1836

3,12,192

3,12,3510

3,12,1493

3,12,1603

3,12,925

3,12,4980

3,13,1964

3,13,1853

3,13,5225

3,13,809

3,13,7141

3,13,589

3,13,3004

3,13,9500

3,13,1125

3,13,2876

3,14,10061

3,14,193

3,14,278

3,14,700

3,14,6749

3,14,1041

3,14,1043

3,14,1331

3,14,156

3,14,3612

3,15,11528

3,15,1321

3,15,3910

3,15,6468

3,15,559

3,15,7102

3,15,1390

3,15,1589

3,15,1753

3,15,8388

3,16,5684

3,16,2019

3,16,12250

3,16,2835

3,16,5227

3,16,543

3,16,796

3,16,2609

3,16,1716

3,16,13399

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,2,4

4,2,38

4,2,13

4,2,3

4,2,5

4,2,7

4,2,17

4,2,14

4,2,2

4,2,17

4,3,134

4,3,34

4,3,9

4,3,46

4,3,83

4,3,34

4,3,21

4,3,13

4,3,38

4,3,70

4,4,404

4,4,278

4,4,23

4,4,380

4,4,406

4,4,211

4,4,197

4,4,44

4,4,54

4,4,222

4,5,14

4,5,1105

4,5,193

4,5,806

4,5,629

4,5,15

4,5,648

4,5,174

4,5,664

4,5,681

4,6,2066

4,6,88

4,6,83

4,6,770

4,6,4595

4,6,793

4,6,292

4,6,100

4,6,2214

4,6,535

4,7,5374

4,7,1090

4,7,2191

4,7,4750

4,7,3165

4,7,890

4,7,1125

4,7,936

4,7,2987

4,7,1204

4,8,3015

4,8,3130

4,8,4344

4,8,5

4,8,3079

4,8,446

4,8,684

4,8,1361

4,8,2944

4,8,4577

4,9,2044

4,9,13870

4,9,1570

4,9,4384

4,9,9612

4,9,2377

4,9,565

4,9,3983

4,9,10591

4,9,261

4,10,18238

4,10,29587

4,10,4169

4,10,8579

4,10,12747

4,10,5443

4,10,9055

4,10,11014

4,10,9263

4,10,10907

4,11,11145

4,11,4952

4,11,1656

4,11,41959

4,11,8890

4,11,10468

4,11,2755

4,11,44973

4,11,6831

4,11,19795

4,12,29071

4,12,19717

4,12,12650

4,12,13524

4,12,31740

4,12,11879

4,12,9191

4,12,516

4,12,20426

4,12,8664

4,13,24920

4,13,3687

4,13,6960

4,13,37804

4,13,72183

4,13,23017

4,13,531

4,13,20407

4,13,39296

4,13,71699

4,14,14241

4,14,21066

4,14,1422

4,14,32637

4,14,31882

4,14,22790

4,14,9524

4,14,18716

4,14,10637

4,14,4278

4,15,34364

4,15,51178

4,15,39273

4,15,4505

4,15,26973

4,15,17510

4,15,20522

4,15,42317

4,15,120706

4,15,110403

4,16,58728

4,16,42973

4,16,112643

4,16,112033

4,16,53160

4,16,37653

4,16,30910

4,16,80171

4,16,70687

4,16,69239

5,1,1

5,1,1

5,1,1

5,1,1

5,1,1

5,1,1

5,1,1

5,1,1

5,1,1

5,1,1

5,2,9

5,2,21

5,2,69

5,2,78

5,2,110

5,2,32

5,2,120

5,2,8

5,2,58

5,2,10

5,3,322

5,3,260

5,3,97

5,3,256

5,3,231

5,3,44

5,3,65

5,3,250

5,3,250

5,3,70

5,4,470

5,4,293

5,4,438

5,4,2871

5,4,217

5,4,496

5,4,3599

5,4,3002

5,4,68

5,4,546

5,5,2969

5,5,7086

5,5,887

5,5,638

5,5,1141

5,5,776

5,5,5398

5,5,5601

5,5,1012

5,5,415

5,6,5650

5,6,28874

5,6,6138

5,6,4322

5,6,874

5,6,1059

5,6,17951

5,6,2046

5,6,1311

5,6,15416

5,7,2206

5,7,7753

5,7,15600

5,7,27375

5,7,21919

5,7,24805

5,7,3922

5,7,52999

5,7,52022

5,7,6470

5,8,26

5,8,39648

5,8,108397

5,8,41597

5,8,23795

5,8,9309

5,8,13191

5,8,58398

5,8,8788

5,8,28627

5,9,54447

5,9,65590

5,9,24311

5,9,5063

5,9,18470

5,9,22730

5,9,64436

5,9,90913

5,9,28816

5,9,287

5,10,15917

5,10,19912

5,10,11347

5,10,163480

5,10,29922

5,10,126239

5,10,189987

5,10,54510

5,10,253203

5,10,16060

5,11,387347

5,11,208295

5,11,92175

5,11,320712

5,11,465943

5,11,173960

5,11,26430

5,11,60649

5,11,44031

5,11,145660

5,12,157051

5,12,71257

5,12,266426

5,12,264770

5,12,107739

5,12,35065

5,12,173778

5,12,262512

5,12,21181

5,12,120214

5,13,153110

5,13,134895

5,13,2468716

5,13,144360

5,13,77125

5,13,93865

5,13,616728

5,13,137021

5,13,67001

5,13,45636

5,14,538265

5,14,200508

5,14,209795

5,14,1482503

5,14,429312

5,14,317974

5,14,450228

5,14,950919

5,14,488394

5,14,51264

5,15,212821

5,15,279416

5,15,63827

5,15,262839

5,15,854108

5,15,875452

5,15,58392

5,15,1206351

5,15,128005

5,15,47719

5,16,1178727

5,16,2569499

5,16,927307

5,16,324334

5,16,2155486

5,16,765533

5,16,2525058

5,16,99133

5,16,2525599

5,16,529120

6,1,1

6,1,1

6,1,1

6,1,1

6,1,1

6,1,1

6,1,1

6,1,1

6,1,1

6,1,1

6,2,120

6,2,16

6,2,95

6,2,56

6,2,147

6,2,118

6,2,3

6,2,13

6,2,2

6,2,150

6,3,256

6,3,539

6,3,1480

6,3,578

6,3,717

6,3,1852

6,3,313

6,3,804

6,3,324

6,3,32

6,4,647

6,4,3506

6,4,10567

6,4,8276

6,4,5297

6,4,195

6,4,2114

6,4,5982

6,4,66

6,4,11106

6,5,11531

6,5,712

6,5,3262

6,5,7333

6,5,4404

6,5,4262

6,5,42339

6,5,55383

6,5,8558

6,5,5979

6,6,4396

6,6,8243

6,6,43284

6,6,66844

6,6,11010

6,6,18751

6,6,138734

6,6,96463

6,6,29417

6,6,36400

6,7,55677

6,7,15269

6,7,54194

6,7,111926

6,7,82184

6,7,77539

6,7,73420

6,7,89783

6,7,173334

6,7,8135

6,8,150044

6,8,185944

6,8,14792

6,8,298066

6,8,44197

6,8,318389

6,8,192375

6,8,24843

6,8,64803

6,8,505062

6,9,381154

6,9,1015205

6,9,482972

6,9,1243738

6,9,2917470

6,9,755596

6,9,506391

6,9,20458

6,9,342425

6,9,904465

6,10,22016

6,10,483129

6,10,2283305

6,10,630264

6,10,1001299

6,10,1352869

6,10,1275953

6,10,126548

6,10,1510980

6,10,1019372

6,11,55575

6,11,758974

6,11,4219818

6,11,532904

6,11,975524

6,11,536598

6,11,328255

6,11,76793

6,11,291875

6,11,397169

6,12,633111

6,12,6884823

6,12,732447

6,12,9714658

6,12,7557406

6,12,1246994

6,12,1961780

6,12,1763051

6,12,7228895

6,12,3550759

6,13,15289341

6,13,1310733

6,13,6235596

6,13,4663115

6,13,7915500

6,13,13772342

6,13,10546669

6,13,1738226

6,13,9781182

6,13,4583614

6,14,57562

6,14,5223814

6,14,17221154

6,14,4119079

6,14,9000381

6,14,2917067

6,14,3180796

6,14,3053625

6,14,28152711

6,14,1937007

6,15,22655736

6,15,11043497

6,15,30000451

6,15,6916370

6,15,3291610

6,15,4010149

6,15,43190668

6,15,11145897

6,15,10901107

6,15,19807071

6,16,22706597

6,16,25401800

6,16,6025644

6,16,6422740

6,16,37090019

6,16,19469145

6,16,19519598

6,16,6366988

6,16,2383649

6,16,8563510

7,1,1

7,1,1

7,1,1

7,1,1

7,1,1

7,1,1

7,1,1

7,1,1

7,1,1

7,1,1

7,2,139

7,2,38

7,2,109

7,2,297

7,2,6

7,2,295

7,2,34

7,2,10

7,2,366

7,2,9

7,3,531

7,3,242

7,3,1296

7,3,464

7,3,958

7,3,4856

7,3,660

7,3,4777

7,3,6862

7,3,1233

7,4,27173

7,4,12069

7,4,43008

7,4,61175

7,4,41682

7,4,112711

7,4,29855

7,4,52308

7,4,20863

7,4,2660

7,5,32151

7,5,39356

7,5,171573

7,5,110905

7,5,92430

7,5,257390

7,5,120652

7,5,58307

7,5,67049

7,5,60766

7,6,1032584

7,6,443565

7,6,94258

7,6,141858

7,6,173147

7,6,210386

7,6,173684

7,6,385989

7,6,729809

7,6,24836

7,7,1457956

7,7,262748

7,7,308674

7,7,1301413

7,7,466631

7,7,800069

7,7,446208

7,7,2484352

7,7,18220

7,7,340270

7,8,711899

7,8,608662

7,8,276803

7,8,733360

7,8,1921203

7,8,5114959

7,8,1013931

7,8,1175881

7,8,12455997

7,8,2768586

7,9,7149061

7,9,1874950

7,9,989024

7,9,2827190

7,9,4037582

7,9,8701068

7,9,1494739

7,9,1775131

7,9,430204

7,9,2165723

7,10,5534176

7,10,1220

7,10,9788644

7,10,3914649

7,10,1256313

7,10,3742688

7,10,18453520

7,10,1169312

7,10,11981262

7,10,445494

7,11,6676227

7,11,9156246

7,11,7143626

7,11,7336391

7,11,22324361

7,11,12674173

7,11,47564411

7,11,292800

7,11,47543121

7,11,3196663

7,12,17482658

7,12,19210717

7,12,6099856

7,12,49489649

7,12,13425776

7,12,6890754

7,12,174184747

7,12,132176036

7,12,12208597

7,12,16852709

7,13,22251958

7,13,18375211

7,13,202828021

7,13,178564348

7,13,9632955

7,13,117177391

7,13,33620095

7,13,46094942

7,13,8547206

7,13,7844779

7,14,9554613

7,14,42414667

7,14,13661997

7,14,28132582

7,14,218563734

7,14,24803406

7,14,202463331

7,14,68256667

7,14,1981562

7,14,264770665

7,15,171724878

7,15,184731675

7,15,42762044

7,15,241985658

7,15,95700191

7,15,116491056

7,15,78766793

7,15,306783378

7,15,42891707

7,15,189891303

7,16,68408610

7,16,82419771

7,16,50099818

7,16,14656742

7,16,86311480

7,16,186846974

7,16,306783378

7,16,306783378

7,16,102718024

7,16,306783378

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,1,1

8,2,717

8,2,98

8,2,87

8,2,357

8,2,148

8,2,150

8,2,308

8,2,144

8,2,800

8,2,317

8,3,17975

8,3,2364

8,3,6460

8,3,5730

8,3,282

8,3,4025

8,3,15218

8,3,2016

8,3,844

8,3,61

8,4,17964

8,4,64911

8,4,9727

8,4,14885

8,4,71714

8,4,65461

8,4,21750

8,4,187504

8,4,124761

8,4,12264

8,5,328989

8,5,865421

8,5,209412

8,5,193516

8,5,237845

8,5,1334652

8,5,402013

8,5,73382

8,5,28985

8,5,268510

8,6,1176691

8,6,3422710

8,6,6206780

8,6,475336

8,6,1804295

8,6,937809

8,6,3543313

8,6,356900

8,6,165357

8,6,377936

8,7,15717405

8,7,766793

8,7,6684095

8,7,6738607

8,7,3224112

8,7,1290819

8,7,1617613

8,7,13277785

8,7,3236045

8,7,5105933

8,8,33426264

8,8,4082249

8,8,9367089

8,8,6323001

8,8,22528832

8,8,18609199

8,8,37561470

8,8,22594090

8,8,30146699

8,8,17210040

8,9,20161248

8,9,14202184

8,9,36267417

8,9,49178790

8,9,61202956

8,9,36368817

8,9,84684337

8,9,118808959

8,9,22321657

8,9,79276832

8,10,59423273

8,10,2274093

8,10,34694117

8,10,210401913

8,10,172525013

8,10,86610457

8,10,255243094

8,10,16925331

8,10,37231030

8,10,85600602

8,11,144505572

8,11,425691843

8,11,4180286

8,11,8554278

8,11,207356580

8,11,244186489

8,11,195384345

8,11,201697395

8,11,142875485

8,11,41570255

8,12,777974568

8,12,103549455

8,12,341455939

8,12,1073741823

8,12,378957698

8,12,1025424404

8,12,778430619

8,12,495519782

8,12,303047552

8,12,329654587

8,13,1073741823

8,13,614133089

8,13,162275718

8,13,1073741823

8,13,627343674

8,13,1073741823

8,13,1073741823

8,13,1073741823

8,13,617611532

8,13,462507462

8,14,280881465

8,14,949431622

8,14,1073741823

8,14,262038995

8,14,1073741823

8,14,1073741823

8,14,165657

8,14,1073741823

8,14,1073741823

8,14,1073741823

8,15,137448230

8,15,1073741823

8,15,1073741823

8,15,1073741823

8,15,1073741823

8,15,1073741823

8,15,1073741823

8,15,1073741823

8,15,1073741823

8,15,662601837

8,16,724818689

8,16,1073741823

8,16,1073741823

8,16,1073741823

8,16,1073741823

8,16,729328545

8,16,292817782

8,16,1073741823

8,16,1073741823

8,16,1073741823

9,1,1

9,1,1

9,1,1

9,1,1

9,1,1

9,1,1

9,1,1

9,1,1

9,1,1

9,1,1

9,2,269

9,2,199

9,2,243

9,2,40

9,2,1707

9,2,2095

9,2,12

9,2,1042

9,2,13

9,2,115

9,3,21307

9,3,329

9,3,8466

9,3,6327

9,3,28165

9,3,3368

9,3,2264

9,3,19189

9,3,6649

9,3,15779

9,4,232011

9,4,24428

9,4,196078

9,4,272069

9,4,741297

9,4,348816

9,4,310595

9,4,75380

9,4,105412

9,4,632807

9,5,873321

9,5,1599433

9,5,1001607

9,5,1407171

9,5,1852740

9,5,6572709

9,5,2159729

9,5,484173

9,5,786265

9,5,2543332

9,6,585689

9,6,28338586

9,6,11864139

9,6,4915678

9,6,11722924

9,6,3128258

9,6,4342325

9,6,13990986

9,6,2877777

9,6,15624333

9,7,23861520

9,7,159099082

9,7,655261

9,7,191347521

9,7,4764575

9,7,11566968

9,7,22174824

9,7,33084750

9,7,39742989

9,7,3133252

9,8,159947591

9,8,238609294

9,8,33970026

9,8,201114559

9,8,57449797

9,8,38874624

9,8,238609294

9,8,20430630

9,8,238609294

9,8,200308888

9,9,238609294

9,9,171790705

9,9,181163787

9,9,238609294

9,9,238609294

9,9,238609294

9,9,238609294

9,9,73035019

9,9,238609294

9,9,238609294

9,10,238609294

9,10,14417372

9,10,238609294

9,10,238609294

9,10,238609294

9,10,238609294

9,10,238609294

9,10,238609294

9,10,238609294

9,10,238609294

9,11,238609294

9,11,238609294

9,11,169979948

9,11,238609294

9,11,238609294

9,11,128083804

9,11,238609294

9,11,178904874

9,11,238609294

9,11,238609294

9,12,238609294

9,12,238609294

9,12,238609294

9,12,238609294

9,12,238609294

9,12,238609294

9,12,238609294

9,12,238609294

9,12,238609294

9,12,238609294

9,13,238609294

9,13,238609294

9,13,238609294

9,13,238609294

9,13,238609294

9,13,238609294

9,13,238609294

9,13,238609294

9,13,238609294

9,13,238609294

9,14,238609294

9,14,238609294

9,14,238609294

9,14,238609294

9,14,238609294

9,14,238609294

9,14,238609294

9,14,238609294

9,14,238609294

9,14,238609294

9,15,238609294

9,15,238609294

9,15,238609294

9,15,238609294

9,15,238609294

9,15,238609294

9,15,238609294

9,15,238609294

9,15,238609294

9,15,238609294

9,16,238609294

9,16,238609294

9,16,238609294

9,16,238609294

9,16,238609294

9,16,238609294

9,16,238609294

9,16,238609294

9,16,238609294

9,16,238609294

10,1,1

10,1,1

10,1,1

10,1,1

10,1,1

10,1,1

10,1,1

10,1,1

10,1,1

10,1,1

10,2,50

10,2,2142

10,2,653

10,2,2069

10,2,1302

10,2,771

10,2,691

10,2,2390

10,2,226

10,2,129

10,3,63258

10,3,17222

10,3,199604

10,3,132522

10,3,63147

10,3,10954

10,3,56955

10,3,30096

10,3,52348

10,3,261710

10,4,949812

10,4,367440

10,4,552999

10,4,466412

10,4,348416

10,4,392473

10,4,2837903

10,4,985116

10,4,825308

10,4,2352009

10,5,7924110

10,5,6575009

10,5,18813749

10,5,1689767

10,5,7899411

10,5,20710258

10,5,3137669

10,5,12330726

10,5,8371672

10,5,14773048

10,6,75275113

10,6,174627413

10,6,1161090

10,6,57003379

10,6,1454085

10,6,2241891

10,6,41081012

10,6,88520791

10,6,91848632

10,6,217967147

10,7,97542718

10,7,49175504

10,7,158152266

10,7,222334661

10,7,84903578

10,7,1073741823

10,7,805914365

10,7,400405142

10,7,136761755

10,7,212116066

10,8,517119941

10,8,325524437

10,8,72598200

10,8,1073741823

10,8,1073741823

10,8,1073741823

10,8,161645930

10,8,1073741823

10,8,486620316

10,8,888357460

10,9,1073741823

10,9,1073741823

10,9,613662171

10,9,1073741823

10,9,1012232584

10,9,514362788

10,9,898812629

10,9,1073741823

10,9,1073741823

10,9,1073741823

10,10,116773030

10,10,1073741823

10,10,1073741823

10,10,195412069

10,10,1073741823

10,10,1073741823

10,10,1073741823

10,10,1073741823

10,10,1073741823

10,10,1073741823

10,11,1073741823

10,11,1073741823

10,11,1073741823

10,11,1073741823

10,11,1073741823

10,11,1073741823

10,11,1073741823

10,11,1073741823

10,11,1073741823

10,11,1073741823

10,12,1073741823

10,12,1073741823

10,12,1073741823

10,12,1073741823

10,12,1073741823

10,12,1073741823

10,12,1073741823

10,12,1073741823

10,12,1073741823

10,12,1073741823

10,13,1073741823

10,13,1073741823

10,13,1073741823

10,13,1073741823

10,13,1073741823

10,13,1073741823

10,13,1073741823

10,13,1073741823

10,13,1073741823

10,13,1073741823

10,14,1073741823

10,14,1073741823

10,14,1073741823

10,14,1073741823

10,14,1073741823

10,14,1073741823

10,14,1073741823

10,14,1073741823

10,14,1073741823

10,14,1073741823

10,15,1073741823

10,15,1073741823

10,15,1073741823

10,15,1073741823

10,15,1073741823

10,15,1073741823

10,15,1073741823

10,15,1073741823

10,15,1073741823

10,15,1073741823

10,16,1073741823

10,16,1073741823

10,16,1073741823

10,16,1073741823

10,16,1073741823

10,16,1073741823

10,16,1073741823

10,16,1073741823

10,16,1073741823

10,16,1073741823
