
1,1,1,1,1

1,1,1,1,1

1,1,1,1,1

1,2,1,1,25

1,2,1,1,3

1,2,1,1,1

1,3,1,1,45

1,3,1,1,32

1,3,1,1,2

1,4,1,1,737

1,4,1,1,57

1,4,1,1,632

1,5,1,1,133

1,5,1,1,357

1,5,1,1,1

1,6,1,1,309

1,6,1,1,659

1,6,1,1,191

1,7,1,1,2

1,7,1,1,2

1,7,1,1,2

1,8,1,1,734

1,8,1,1,739

1,8,1,1,285

1,9,1,1,1671

1,9,1,1,722

1,9,1,1,440

1,10,1,1,636

1,10,1,1,1491

1,10,1,1,483

1,11,1,1,1032

1,11,1,1,2

1,11,1,1,1867

1,12,1,1,2357

1,12,1,1,187

1,12,1,1,134

1,13,1,1,1498

1,13,1,1,902

1,13,1,1,447

1,14,1,1,2695

1,14,1,1,1016

1,14,1,1,1030

1,15,1,1,1

1,15,1,1,227

1,15,1,1,841

1,16,1,1,65

1,16,1,1,304

1,16,1,1,3511

1,17,1,1,1283

1,17,1,1,1

1,17,1,1,2576

1,18,1,1,914

1,18,1,1,379

1,18,1,1,646

1,19,1,1,1458

1,19,1,1,4082

1,19,1,1,1495

1,20,1,1,183

1,20,1,1,396

1,20,1,1,1

1,21,1,1,1641

1,21,1,1,2

1,21,1,1,317

1,22,1,1,593

1,22,1,1,729

1,22,1,1,1

1,23,1,1,5278

1,23,1,1,1319

1,23,1,1,2131

1,24,1,1,4796

1,24,1,1,7458

1,24,1,1,2284

1,25,1,1,7406

1,25,1,1,73

1,25,1,1,2352

1,26,1,1,544

1,26,1,1,2102

1,26,1,1,1738

1,27,1,1,8078

1,27,1,1,8474

1,27,1,1,2597

1,28,1,1,2085

1,28,1,1,4681

1,28,1,1,3797

1,29,1,1,714

1,29,1,1,1243

1,29,1,1,602

1,30,1,1,2420

1,30,1,1,1

1,30,1,1,3323

1,31,1,1,4857

1,31,1,1,5488

1,31,1,1,2

1,32,1,1,2385

1,32,1,1,1186

1,32,1,1,13651

1,1,2,1,1

1,1,2,1,1

1,1,2,1,1

1,2,2,1,64

1,2,2,1,31

1,2,2,1,36

1,3,2,1,1

1,3,2,1,2

1,3,2,1,388

1,4,2,1,1

1,4,2,1,56

1,4,2,1,267

1,5,2,1,1

1,5,2,1,2

1,5,2,1,155

1,6,2,1,1

1,6,2,1,1

1,6,2,1,1

1,7,2,1,1

1,7,2,1,1

1,7,2,1,1

1,8,2,1,329

1,8,2,1,483

1,8,2,1,1

1,9,2,1,274

1,9,2,1,2

1,9,2,1,1404

1,10,2,1,257

1,10,2,1,347

1,10,2,1,826

1,11,2,1,535

1,11,2,1,213

1,11,2,1,862

1,12,2,1,1482

1,12,2,1,35

1,12,2,1,380

1,13,2,1,3276

1,13,2,1,359

1,13,2,1,1115

1,14,2,1,233

1,14,2,1,196

1,14,2,1,1240

1,15,2,1,910

1,15,2,1,2

1,15,2,1,404

1,16,2,1,35

1,16,2,1,671

1,16,2,1,94

1,17,2,1,2632

1,17,2,1,46

1,17,2,1,14

1,18,2,1,810

1,18,2,1,1004

1,18,2,1,1159

1,19,2,1,418

1,19,2,1,155

1,19,2,1,2146

1,20,2,1,171

1,20,2,1,2887

1,20,2,1,1185

1,21,2,1,854

1,21,2,1,2

1,21,2,1,251

1,22,2,1,1

1,22,2,1,837

1,22,2,1,831

1,23,2,1,1045

1,23,2,1,2

1,23,2,1,6190

1,24,2,1,28

1,24,2,1,895

1,24,2,1,1372

1,25,2,1,1535

1,25,2,1,1929

1,25,2,1,1828

1,26,2,1,238

1,26,2,1,3796

1,26,2,1,90

1,27,2,1,7721

1,27,2,1,146

1,27,2,1,152

1,28,2,1,27

1,28,2,1,158

1,28,2,1,503

1,29,2,1,1087

1,29,2,1,2208

1,29,2,1,106

1,30,2,1,2112

1,30,2,1,1202

1,30,2,1,4113

1,31,2,1,1473

1,31,2,1,1248

1,31,2,1,1482

1,32,2,1,457

1,32,2,1,1389

1,32,2,1,1328

1,1,4,1,1

1,1,4,1,1

1,1,4,1,1

1,2,4,1,1

1,2,4,1,1

1,2,4,1,1

1,3,4,1,36

1,3,4,1,2

1,3,4,1,35

1,4,4,1,23

1,4,4,1,372

1,4,4,1,1

1,5,4,1,104

1,5,4,1,111

1,5,4,1,2

1,6,4,1,308

1,6,4,1,128

1,6,4,1,2

1,7,4,1,2

1,7,4,1,2

1,7,4,1,2

1,8,4,1,2

1,8,4,1,157

1,8,4,1,87

1,9,4,1,300

1,9,4,1,200

1,9,4,1,291

1,10,4,1,236

1,10,4,1,97

1,10,4,1,2

1,11,4,1,213

1,11,4,1,719

1,11,4,1,618

1,12,4,1,5

1,12,4,1,463

1,12,4,1,2

1,13,4,1,242

1,13,4,1,123

1,13,4,1,1688

1,14,4,1,2

1,14,4,1,2

1,14,4,1,2

1,15,4,1,186

1,15,4,1,60

1,15,4,1,2

1,16,4,1,2

1,16,4,1,176

1,16,4,1,1306

1,17,4,1,681

1,17,4,1,1234

1,17,4,1,223

1,18,4,1,45

1,18,4,1,954

1,18,4,1,302

1,19,4,1,400

1,19,4,1,111

1,19,4,1,1693

1,20,4,1,65

1,20,4,1,21

1,20,4,1,2

1,21,4,1,29

1,21,4,1,469

1,21,4,1,2

1,22,4,1,832

1,22,4,1,1088

1,22,4,1,131

1,23,4,1,1012

1,23,4,1,35

1,23,4,1,232

1,24,4,1,1166

1,24,4,1,1000

1,24,4,1,258

1,25,4,1,22

1,25,4,1,1036

1,25,4,1,2

1,26,4,1,199

1,26,4,1,100

1,26,4,1,941

1,27,4,1,69

1,27,4,1,573

1,27,4,1,516

1,28,4,1,2

1,28,4,1,1312

1,28,4,1,2

1,29,4,1,143

1,29,4,1,1

1,29,4,1,996

1,30,4,1,2582

1,30,4,1,278

1,30,4,1,2

1,31,4,1,170

1,31,4,1,1

1,31,4,1,1893

1,32,4,1,622

1,32,4,1,925

1,32,4,1,2843

1,1,8,1,1

1,1,8,1,1

1,1,8,1,1

1,2,8,1,24

1,2,8,1,23

1,2,8,1,1

1,3,8,1,1

1,3,8,1,1

1,3,8,1,1

1,4,8,1,169

1,4,8,1,19

1,4,8,1,38

1,5,8,1,19

1,5,8,1,203

1,5,8,1,83

1,6,8,1,57

1,6,8,1,80

1,6,8,1,26

1,7,8,1,2

1,7,8,1,2

1,7,8,1,2

1,8,8,1,35

1,8,8,1,46

1,8,8,1,132

1,9,8,1,11

1,9,8,1,60

1,9,8,1,237

1,10,8,1,82

1,10,8,1,117

1,10,8,1,1

1,11,8,1,35

1,11,8,1,121

1,11,8,1,52

1,12,8,1,24

1,12,8,1,2

1,12,8,1,16

1,13,8,1,313

1,13,8,1,391

1,13,8,1,2

1,14,8,1,2

1,14,8,1,2

1,14,8,1,2

1,15,8,1,495

1,15,8,1,75

1,15,8,1,786

1,16,8,1,640

1,16,8,1,75

1,16,8,1,64

1,17,8,1,290

1,17,8,1,2

1,17,8,1,12

1,18,8,1,122

1,18,8,1,2

1,18,8,1,151

1,19,8,1,1

1,19,8,1,197

1,19,8,1,289

1,20,8,1,427

1,20,8,1,115

1,20,8,1,104

1,21,8,1,465

1,21,8,1,2

1,21,8,1,489

1,22,8,1,673

