
1,1,1,1,1

1,1,1,1,1

1,1,1,1,1

1,2,1,1,2

1,2,1,1,2

1,2,1,1,2

1,4,1,1,1

1,4,1,1,1

1,4,1,1,1

1,8,1,1,1

1,8,1,1,168

1,8,1,1,140

1,16,1,1,375

1,16,1,1,1616

1,16,1,1,1587

1,32,1,1,1246

1,32,1,1,2

1,32,1,1,3973

1,1,2,1,1

1,1,2,1,1

1,1,2,1,1

1,2,2,1,2

1,2,2,1,1

1,2,2,1,1

1,4,2,1,1

1,4,2,1,1

1,4,2,1,2

1,8,2,1,45

1,8,2,1,2

1,8,2,1,136

1,16,2,1,1160

1,16,2,1,2509

1,16,2,1,2

1,32,2,1,960

1,32,2,1,3634

1,32,2,1,267

1,1,4,1,1

1,1,4,1,1

1,1,4,1,1

1,2,4,1,1

1,2,4,1,1

1,2,4,1,2

1,4,4,1,2

1,4,4,1,23

1,4,4,1,2

1,8,4,1,68

1,8,4,1,133

1,8,4,1,498

1,16,4,1,2

1,16,4,1,67

1,16,4,1,1276

1,32,4,1,426

1,32,4,1,469

1,32,4,1,326

1,1,8,1,1

1,1,8,1,1

1,1,8,1,1

1,2,8,1,2

1,2,8,1,2

1,2,8,1,2

1,4,8,1,2

1,4,8,1,55

1,4,8,1,2

1,8,8,1,40

1,8,8,1,3

1,8,8,1,131

1,16,8,1,81

1,16,8,1,402

1,16,8,1,70

1,32,8,1,1

1,32,8,1,598

1,32,8,1,277

1,1,16,1,1

1,1,16,1,1

1,1,16,1,1

1,2,16,1,4

1,2,16,1,1

1,2,16,1,1

1,4,16,1,2

1,4,16,1,14

1,4,16,1,2

1,8,16,1,43

1,8,16,1,17

1,8,16,1,12

1,16,16,1,1

1,16,16,1,59

1,16,16,1,9

1,32,16,1,14

1,32,16,1,406

1,32,16,1,59

1,1,32,1,1

1,1,32,1,1

1,1,32,1,1

1,2,32,1,1

1,2,32,1,1

1,2,32,1,2

1,4,32,1,2

1,4,32,1,9

1,4,32,1,1

1,8,32,1,1

1,8,32,1,3

1,8,32,1,4

1,16,32,1,1

1,16,32,1,100

1,16,32,1,2

1,32,32,1,152

1,32,32,1,40

1,32,32,1,35

1,1,64,1,1

1,1,64,1,1

1,1,64,1,1

1,2,64,1,1

1,2,64,1,2

1,2,64,1,1

1,4,64,1,3

1,4,64,1,20

1,4,64,1,1

1,8,64,1,50

1,8,64,1,13

1,8,64,1,34

1,16,64,1,2

1,16,64,1,38

1,16,64,1,41

1,32,64,1,153

1,32,64,1,14

1,32,64,1,14

2,1,1,1,1

2,1,1,1,1

2,1,1,1,1

2,2,1,1,1

2,2,1,1,42

2,2,1,1,29

2,4,1,1,1

2,4,1,1,103

2,4,1,1,588

2,8,1,1,1735

2,8,1,1,373

2,8,1,1,106

2,16,1,1,3222

2,16,1,1,3141

2,16,1,1,352

2,32,1,1,8183

2,32,1,1,1699

2,32,1,1,1353

2,1,2,1,1

2,1,2,1,1

2,1,2,1,1

2,2,2,1,1

2,2,2,1,88

2,2,2,1,2

2,4,2,1,278

2,4,2,1,1

2,4,2,1,35

2,8,2,1,107

2,8,2,1,48

2,8,2,1,569

2,16,2,1,634

2,16,2,1,379

2,16,2,1,1342

2,32,2,1,1184

2,32,2,1,556

2,32,2,1,4940

2,1,4,1,1

2,1,4,1,1

2,1,4,1,1

2,2,4,1,13

2,2,4,1,55

2,2,4,1,60

2,4,4,1,1

2,4,4,1,38

2,4,4,1,154

2,8,4,1,351

2,8,4,1,131

2,8,4,1,396

2,16,4,1,1385

2,16,4,1,611

2,16,4,1,214

2,32,4,1,1663

2,32,4,1,2166

2,32,4,1,1151

2,1,8,1,1

2,1,8,1,1

2,1,8,1,1

2,2,8,1,1

2,2,8,1,1

2,2,8,1,4

2,4,8,1,78

2,4,8,1,157

2,4,8,1,218

2,8,8,1,70

2,8,8,1,66

2,8,8,1,175

2,16,8,1,41

2,16,8,1,608

2,16,8,1,313

2,32,8,1,422

2,32,8,1,686

2,32,8,1,1177

2,1,16,1,1

2,1,16,1,1

2,1,16,1,1

2,2,16,1,4

2,2,16,1,1

2,2,16,1,3

2,4,16,1,33

2,4,16,1,17

2,4,16,1,8

2,8,16,1,66

2,8,16,1,69

2,8,16,1,19

2,16,16,1,254

2,16,16,1,96

2,16,16,1,322

2,32,16,1,190

2,32,16,1,640

2,32,16,1,219

2,1,32,1,1

2,1,32,1,1

2,1,32,1,1

2,2,32,1,3

2,2,32,1,1

2,2,32,1,11

2,4,32,1,12

2,4,32,1,13

2,4,32,1,14

2,8,32,1,65

2,8,32,1,18

2,8,32,1,76

2,16,32,1,1

2,16,32,1,50

2,16,32,1,211

2,32,32,1,84

2,32,32,1,437

2,32,32,1,691

2,1,64,1,1

2,1,64,1,1

2,1,64,1,1

2,2,64,1,6

2,2,64,1,3

2,2,64,1,4

2,4,64,1,11

2,4,64,1,8

2,4,64,1,25

2,8,64,1,14

2,8,64,1,37

2,8,64,1,31

2,16,64,1,29

2,16,64,1,40

2,16,64,1,58

2,32,64,1,463

2,32,64,1,118

2,32,64,1,28

3,1,1,1,1

3,1,1,1,1

3,1,1,1,1

3,2,1,1,757

3,2,1,1,161

3,2,1,1,182

3,4,1,1,466

3,4,1,1,1

3,4,1,1,952

3,8,1,1,6572

3,8,1,1,485

3,8,1,1,815

3,16,1,1,7778

3,16,1,1,38937

3,16,1,1,65978

3,32,1,1,101388

3,32,1,1,16149

3,32,1,1,103211

3,1,2,1,1

3,1,2,1,1

3,1,2,1,1

3,2,2,1,232

3,2,2,1,123

3,2,2,1,1

3,4,2,1,2744

3,4,2,1,885

3,4,2,1,1963

3,8,2,1,4249

3,8,2,1,2188

3,8,2,1,5535

3,16,2,1,42124

3,16,2,1,37126

3,16,2,1,5073

3,32,2,1,38073

3,32,2,1,30812

3,32,2,1,107490

3,1,4,1,1

3,1,4,1,1

3,1,4,1,1

3,2,4,1,1

3,2,4,1,51

3,2,4,1,57

3,4,4,1,964

3,4,4,1,1058

3,4,4,1,161

3,8,4,1,1148

3,8,4,1,3657

3,8,4,1,1025

3,16,4,1,404

3,16,4,1,10752

3,16,4,1,1842

3,32,4,1,17576

3,32,4,1,9764

3,32,4,1,23574

3,1,8,1,1

3,1,8,1,1

3,1,8,1,1

3,2,8,1,55

3,2,8,1,10

3,2,8,1,2

3,4,8,1,137

3,4,8,1,414

3,4,8,1,234

3,8,8,1,58

3,8,8,1,157

3,8,8,1,113

3,16,8,1,9977

3,16,8,1,6121

3,16,8,1,3084

3,32,8,1,9398

3,32,8,1,10489

3,32,8,1,13643

3,1,16,1,1

3,1,16,1,1

3,1,16,1,1

3,2,16,1,20

3,2,16,1,1

3,2,16,1,88

3,4,16,1,392

3,4,16,1,33

3,4,16,1,73

3,8,16,1,110

3,8,16,1,27

3,8,16,1,24

3,16,16,1,6044

3,16,16,1,324

3,16,16,1,2882

3,32,16,1,3385

3,32,16,1,3009

3,32,16,1,3044

3,1,32,1,1

3,1,32,1,1

3,1,32,1,1

3,2,32,1,16

3,2,32,1,1

3,2,32,1,59

3,4,32,1,27

3,4,32,1,47

3,4,32,1,17

3,8,32,1,183

3,8,32,1,282

3,8,32,1,61

