
1,1,1,8,1

1,1,1,8,1

1,1,1,8,1

1,2,1,8,1

1,2,1,8,1

1,2,1,8,1

1,4,1,8,1

1,4,1,8,16

1,4,1,8,1

1,8,1,8,20

1,8,1,8,2

1,8,1,8,72

1,16,1,8,231

1,16,1,8,127

1,16,1,8,22

1,32,1,8,542

1,32,1,8,456

1,32,1,8,81

1,1,2,8,1

1,1,2,8,1

1,1,2,8,1

1,2,2,8,1

1,2,2,8,2

1,2,2,8,2

1,4,2,8,2

1,4,2,8,7

1,4,2,8,2

1,8,2,8,204

1,8,2,8,29

1,8,2,8,19

1,16,2,8,8

1,16,2,8,280

1,16,2,8,29

1,32,2,8,30

1,32,2,8,2

1,32,2,8,237

1,1,4,8,1

1,1,4,8,1

1,1,4,8,1

1,2,4,8,2

1,2,4,8,2

1,2,4,8,1

1,4,4,8,2

1,4,4,8,23

1,4,4,8,2

1,8,4,8,2

1,8,4,8,2

1,8,4,8,4

1,16,4,8,52

1,16,4,8,1

1,16,4,8,2

1,32,4,8,5

1,32,4,8,74

1,32,4,8,250

1,1,8,8,1

1,1,8,8,1

1,1,8,8,1

1,2,8,8,1

1,2,8,8,1

1,2,8,8,1

1,4,8,8,2

1,4,8,8,14

1,4,8,8,2

1,8,8,8,26

1,8,8,8,1

1,8,8,8,19

1,16,8,8,2

1,16,8,8,12

1,16,8,8,14

1,32,8,8,21

1,32,8,8,14

1,32,8,8,142

1,1,16,8,1

1,1,16,8,1

1,1,16,8,1

1,2,16,8,2

1,2,16,8,1

1,2,16,8,2

1,4,16,8,2

1,4,16,8,1

1,4,16,8,1

1,8,16,8,1

1,8,16,8,2

1,8,16,8,4

1,16,16,8,53

1,16,16,8,4

1,16,16,8,25

1,32,16,8,16

1,32,16,8,8

1,32,16,8,22

1,1,32,8,1

1,1,32,8,1

1,1,32,8,1

1,2,32,8,1

1,2,32,8,1

1,2,32,8,1

1,4,32,8,1

1,4,32,8,1

1,4,32,8,1

1,8,32,8,3

1,8,32,8,5

1,8,32,8,5

1,16,32,8,3

1,16,32,8,4

1,16,32,8,1

1,32,32,8,5

1,32,32,8,19

1,32,32,8,5

1,1,64,8,1

1,1,64,8,1

1,1,64,8,1

1,2,64,8,1

1,2,64,8,1

1,2,64,8,1

1,4,64,8,1

1,4,64,8,1

1,4,64,8,1

1,8,64,8,2

1,8,64,8,2

1,8,64,8,1

1,16,64,8,1

1,16,64,8,1

1,16,64,8,2

1,32,64,8,1

1,32,64,8,5

1,32,64,8,6

2,1,1,8,1

2,1,1,8,1

2,1,1,8,1

2,2,1,8,10

2,2,1,8,28

2,2,1,8,2

2,4,1,8,46

2,4,1,8,116

2,4,1,8,42

2,8,1,8,260

2,8,1,8,17

2,8,1,8,75

2,16,1,8,601

2,16,1,8,280

2,16,1,8,235

2,32,1,8,148

2,32,1,8,244

2,32,1,8,1213

2,1,2,8,1

2,1,2,8,1

2,1,2,8,1

2,2,2,8,10

2,2,2,8,3

2,2,2,8,1

2,4,2,8,10

2,4,2,8,85

2,4,2,8,89

2,8,2,8,230

2,8,2,8,21

2,8,2,8,69

2,16,2,8,23

2,16,2,8,134

2,16,2,8,245

2,32,2,8,434

2,32,2,8,169

2,32,2,8,666

2,1,4,8,1

2,1,4,8,1

2,1,4,8,1

2,2,4,8,2

2,2,4,8,1

2,2,4,8,8

2,4,4,8,24

2,4,4,8,20

2,4,4,8,1

2,8,4,8,11

2,8,4,8,32

2,8,4,8,75

2,16,4,8,111

2,16,4,8,159

2,16,4,8,18

2,32,4,8,225

2,32,4,8,19

2,32,4,8,168

2,1,8,8,1

2,1,8,8,1

2,1,8,8,1

2,2,8,8,2

2,2,8,8,15

2,2,8,8,2

2,4,8,8,3

2,4,8,8,1

2,4,8,8,2

2,8,8,8,5

2,8,8,8,3

2,8,8,8,15

2,16,8,8,15

2,16,8,8,23

2,16,8,8,58

2,32,8,8,11

2,32,8,8,6

2,32,8,8,88

2,1,16,8,1

2,1,16,8,1

2,1,16,8,1

2,2,16,8,1

2,2,16,8,2

2,2,16,8,1

2,4,16,8,1

2,4,16,8,2

2,4,16,8,8

2,8,16,8,25

2,8,16,8,3

2,8,16,8,3

2,16,16,8,18

2,16,16,8,33

2,16,16,8,12

2,32,16,8,26

2,32,16,8,24

2,32,16,8,21

2,1,32,8,1

2,1,32,8,1

2,1,32,8,1

2,2,32,8,2

2,2,32,8,2

2,2,32,8,1

2,4,32,8,6

2,4,32,8,4

2,4,32,8,1

2,8,32,8,1

2,8,32,8,10

2,8,32,8,26

2,16,32,8,2

2,16,32,8,7

2,16,32,8,21

2,32,32,8,5

2,32,32,8,28

2,32,32,8,38

2,1,64,8,1

2,1,64,8,1

2,1,64,8,1

2,2,64,8,1

2,2,64,8,1

2,2,64,8,1

2,4,64,8,2

2,4,64,8,1

2,4,64,8,2

2,8,64,8,3

2,8,64,8,8

2,8,64,8,2

2,16,64,8,2

2,16,64,8,17

2,16,64,8,10

2,32,64,8,26

2,32,64,8,5

2,32,64,8,3

4,1,1,8,1

4,1,1,8,1

4,1,1,8,1

4,2,1,8,1

4,2,1,8,21

4,2,1,8,11

4,4,1,8,20

4,4,1,8,209

4,4,1,8,200

4,8,1,8,76

4,8,1,8,281

4,8,1,8,69

4,16,1,8,427

4,16,1,8,1325

4,16,1,8,246

4,32,1,8,1060

4,32,1,8,458

4,32,1,8,648

4,1,2,8,1

4,1,2,8,1

4,1,2,8,1

4,2,2,8,8

4,2,2,8,46

4,2,2,8,29

4,4,2,8,37

4,4,2,8,25

4,4,2,8,43

4,8,2,8,22

4,8,2,8,19

4,8,2,8,331

4,16,2,8,210

4,16,2,8,332

4,16,2,8,214

4,32,2,8,194

4,32,2,8,658

4,32,2,8,430

4,1,4,8,1

4,1,4,8,1

4,1,4,8,1

4,2,4,8,13

4,2,4,8,5

4,2,4,8,8

4,4,4,8,54

4,4,4,8,59

4,4,4,8,14

4,8,4,8,157

4,8,4,8,71

